record_id,csv_category,engine_category,csv_action_code,engine_action_code,csv_do_not_boil,engine_do_not_boil,csv_is_potable,engine_severity,primary_contaminant,ph,turbidity_ntu,tds_mg_L,total_hardness_mg_L,chloride_mg_L,fluoride_mg_L,arsenic_ug_L,arsenic_mg_L,iron_mg_L,uranium_ug_L,uranium_mg_L,nitrate_mg_L,fecal_coliform_MPN_100mL,state_ut,district,category_match,action_match,do_not_boil_match,anti_boil_violation
IWQ-16286,CRITICAL_CHEMICAL_TOXIN,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Iron,7.52,5.03,153.4,72.6,42.2,0.396,1.0,0.001,3.398,5.45,0.00545,36.66,0.0,Jharkhand,Ranchi,True,True,True,False
IWQ-16287,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,8.24,2.67,76.6,32.0,13.9,0.162,3.41,0.00341,0.254,0.48,0.00048,15.94,0.0,Jharkhand,Bokaro,True,True,True,False
IWQ-16288,MODERATE_PHYSICAL_PARAM,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,FILTRATION_TREATMENT_RECOMMENDED,False,False,False,MODERATE,Turbidity,6.76,15.1,303.5,153.8,53.2,0.058,0.61,0.00061,0.461,1.14,0.00114,11.15,0.0,Jharkhand,Hazaribagh,True,True,True,False
IWQ-16289,CRITICAL_MIXED_HAZARD,CRITICAL_MIXED_HAZARD,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Iron,7.11,10.15,292.2,132.4,53.7,0.903,0.1,0.0001,1.302,22.07,0.02207,7.79,33.6,Jharkhand,Deoghar,True,True,True,False
IWQ-16290,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.79,1.33,477.3,143.7,97.1,0.193,0.49,0.00049,0.578,1.31,0.00131,4.83,0.0,Jharkhand,Bokaro,True,True,True,False
IWQ-16291,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,8.05,24.74,221.6,83.9,91.4,0.272,0.48,0.00048,0.743,0.73,0.00073,2.2,2919.7,Jharkhand,Giridih,True,True,True,False
IWQ-16292,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.82,4.08,259.9,119.9,43.1,0.149,3.79,0.00379,0.587,2.69,0.00269,16.29,0.0,Jharkhand,Ranchi,True,True,True,False
IWQ-16293,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.5,11.52,339.9,188.3,65.1,0.506,1.99,0.00199,0.038,0.55,0.00055,29.47,14.3,Jharkhand,Ranchi,True,True,True,False
IWQ-16294,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,6.94,0.17,205.8,83.6,49.5,0.148,0.97,0.00097,0.284,2.9,0.0029,6.46,0.0,Jharkhand,Pakur,True,True,True,False
IWQ-16295,MODERATE_PHYSICAL_PARAM,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,FILTRATION_TREATMENT_RECOMMENDED,False,False,False,MODERATE,Turbidity,7.07,5.78,442.9,233.1,50.6,0.193,0.49,0.00049,0.085,0.5,0.0005,10.44,0.0,Jharkhand,Ranchi,True,True,True,False
IWQ-16296,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.94,9.31,57.4,23.1,8.8,0.368,0.19,0.00019,0.103,4.03,0.00403,9.26,10006.1,Jharkhand,Sahibganj,True,True,True,False
IWQ-16297,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.21,2.29,34.7,14.6,6.0,0.253,1.65,0.00165,0.101,0.83,0.00083,1.68,3351.0,Jharkhand,Dumka,True,True,True,False
IWQ-16298,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,6.78,2.47,992.9,307.1,155.5,0.2,0.29,0.00029,0.078,2.67,0.00267,4.74,0.0,Jharkhand,Pakur,True,True,True,False
IWQ-16299,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.59,4.5,613.3,184.2,129.3,0.2,0.36,0.00036,0.075,0.55,0.00055,11.14,0.0,Jharkhand,Hazaribagh,True,True,True,False
IWQ-16300,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.15,19.33,90.8,35.9,20.7,0.151,0.01,1e-05,0.025,0.83,0.00083,12.26,3786.1,Jharkhand,Giridih,True,True,True,False
IWQ-16301,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.6,30.74,472.0,262.2,107.5,0.096,5.04,0.00504,0.834,1.56,0.00156,1.93,18079.0,Jharkhand,Ranchi,True,True,True,False
IWQ-16302,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.67,42.93,69.8,24.4,11.6,0.161,1.0,0.001,0.648,3.52,0.00352,37.4,9062.5,Jharkhand,Giridih,True,True,True,False
IWQ-16303,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.15,2.3,189.1,50.7,18.7,0.49,2.78,0.00278,0.15,5.32,0.00532,12.98,0.0,Jharkhand,Ranchi,True,True,True,False
IWQ-16304,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.54,4.26,338.5,125.6,46.0,0.819,0.79,0.00079,0.019,2.99,0.00299,6.45,15.0,Jharkhand,Bokaro,True,True,True,False
IWQ-16305,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.08,36.78,426.5,241.1,99.8,0.526,0.3,0.0003,0.165,2.37,0.00237,3.5,9946.7,Jharkhand,Hazaribagh,True,True,True,False
IWQ-16306,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.85,3.34,232.2,100.7,43.9,0.466,0.17,0.00017,0.086,1.34,0.00134,35.28,0.0,Jharkhand,Giridih,True,True,True,False
IWQ-16307,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,6.82,8.35,309.4,124.2,74.4,0.195,0.93,0.00093,0.295,1.97,0.00197,9.19,1586.1,Jharkhand,Dumka,True,True,True,False
IWQ-16308,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.58,0.56,530.0,120.4,91.7,0.322,0.31,0.00031,0.226,12.12,0.01212,6.43,0.0,Jharkhand,Dhanbad,True,True,True,False
IWQ-16309,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.46,0.59,366.8,100.2,83.9,0.644,0.17,0.00017,0.444,5.45,0.00545,25.66,0.0,Jharkhand,Ranchi,True,True,True,False
IWQ-16310,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.81,2.17,207.2,96.1,60.4,1.324,5.2,0.0052,0.219,1.61,0.00161,29.4,0.0,Jharkhand,Ranchi,True,True,True,False
IWQ-16311,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.36,2.82,203.6,76.4,25.3,0.163,1.03,0.00103,0.267,10.45,0.01045,2.03,0.0,Jharkhand,Hazaribagh,True,True,True,False
IWQ-16312,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.34,8.95,51.3,17.4,13.8,0.375,0.17,0.00017,0.014,1.41,0.00141,8.6,760.0,Jharkhand,Dumka,True,True,True,False
IWQ-16313,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,8.1,4.64,99.5,50.0,12.1,0.28,0.1,0.0001,0.811,7.32,0.00732,6.6,0.0,Jharkhand,Ranchi,True,True,True,False
IWQ-16314,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.44,2.39,96.1,51.6,20.4,1.058,0.45,0.00045,0.73,0.47,0.00047,5.18,0.0,Jharkhand,Sahibganj,True,True,True,False
IWQ-16315,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.31,0.19,274.4,107.7,32.0,0.491,4.72,0.00472,0.131,0.48,0.00048,17.82,0.0,Jharkhand,Deoghar,True,True,True,False
IWQ-16316,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.49,0.8,92.6,31.2,14.2,1.247,0.15,0.00015,0.03,3.85,0.00385,3.79,0.0,Jharkhand,Giridih,True,True,True,False
IWQ-16317,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.41,30.65,253.0,79.1,35.9,0.082,0.21,0.00021,0.398,0.4,0.0004,1.74,1255.7,Jharkhand,Hazaribagh,True,True,True,False
IWQ-16318,CRITICAL_CHEMICAL_TOXIN,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Iron,7.49,5.92,117.7,84.5,21.8,0.428,0.21,0.00021,1.137,0.6,0.0006,12.02,0.0,Jharkhand,Gumla,True,True,True,False
IWQ-16319,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.87,4.26,149.3,94.8,27.9,0.099,0.24,0.00024,0.051,0.39,0.00039,29.27,1763.0,Jharkhand,Deoghar,True,True,True,False
IWQ-16320,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.7,3.97,398.4,175.8,112.1,1.049,0.23,0.00023,0.266,0.62,0.00062,12.52,761.2,Jharkhand,Dhanbad,True,True,True,False
IWQ-16321,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,8.0,0.92,308.3,148.4,60.3,0.11,0.51,0.00051,0.262,5.67,0.00567,3.4,0.0,Jharkhand,East Singhbhum,True,True,True,False
IWQ-16322,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.56,0.76,165.6,61.8,20.6,0.188,6.53,0.00653,0.582,2.04,0.00204,3.58,0.0,Jharkhand,Dhanbad,True,True,True,False
IWQ-16323,CRITICAL_CHEMICAL_TOXIN,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Nitrate,6.74,3.08,75.5,22.9,6.0,0.526,2.45,0.00245,0.108,0.37,0.00037,57.35,0.0,Jharkhand,Pakur,True,True,True,False
IWQ-16324,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.6,0.86,271.1,75.0,49.8,0.103,0.31,0.00031,0.349,2.06,0.00206,3.85,0.0,Jharkhand,Ranchi,True,True,True,False
IWQ-16325,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,8.47,1.09,69.4,25.2,15.5,0.42,0.5,0.0005,0.288,0.44,0.00044,3.83,10.6,Jharkhand,Pakur,True,True,True,False
IWQ-16326,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.56,3.34,103.3,63.2,13.3,0.417,0.35,0.00035,0.117,2.72,0.00272,3.01,171.5,Jharkhand,Giridih,True,True,True,False
IWQ-16327,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.1,1.29,138.0,56.7,30.7,0.142,0.76,0.00076,0.06,0.69,0.00069,0.93,0.0,Jharkhand,Bokaro,True,True,True,False
IWQ-16328,MODERATE_PHYSICAL_PARAM,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,FILTRATION_TREATMENT_RECOMMENDED,False,False,False,MODERATE,Turbidity,7.69,10.38,320.0,105.4,67.1,0.086,0.29,0.00029,0.693,0.51,0.00051,2.4,0.0,Jharkhand,Bokaro,True,True,True,False
IWQ-16329,CRITICAL_CHEMICAL_TOXIN,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Nitrate,7.25,1.23,44.9,19.6,5.7,0.7,0.47,0.00047,0.694,2.26,0.00226,90.47,0.0,Jharkhand,Ranchi,True,True,True,False
IWQ-16330,MODERATE_PHYSICAL_PARAM,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,FILTRATION_TREATMENT_RECOMMENDED,False,False,False,MODERATE,Turbidity,7.33,6.72,157.0,86.3,21.0,0.313,0.25,0.00025,0.075,0.95,0.00095,36.56,0.0,Jharkhand,Deoghar,True,True,True,False
IWQ-16331,MODERATE_PHYSICAL_PARAM,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,FILTRATION_TREATMENT_RECOMMENDED,False,False,False,MODERATE,Turbidity,7.49,11.93,68.7,42.0,15.8,0.339,2.25,0.00225,0.25,2.29,0.00229,7.88,0.0,Jharkhand,Deoghar,True,True,True,False
IWQ-16332,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.11,2.72,177.5,82.3,30.1,0.589,2.84,0.00284,0.058,2.37,0.00237,4.98,0.0,Jharkhand,Giridih,True,True,True,False
IWQ-16333,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.27,4.68,285.0,174.8,35.7,0.762,1.15,0.00115,0.117,4.57,0.00457,12.63,0.0,Jharkhand,Sahibganj,True,True,True,False
IWQ-16334,MODERATE_PHYSICAL_PARAM,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,FILTRATION_TREATMENT_RECOMMENDED,False,False,False,MODERATE,Turbidity,7.36,5.27,289.1,120.6,34.2,0.352,0.17,0.00017,0.294,0.23,0.00023,20.98,0.0,Jharkhand,Dhanbad,True,True,True,False
IWQ-16335,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.32,25.91,198.9,58.2,50.6,0.199,0.83,0.00083,0.116,0.44,0.00044,16.24,26.7,Jharkhand,Sahibganj,True,True,True,False
IWQ-16336,MODERATE_PHYSICAL_PARAM,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,FILTRATION_TREATMENT_RECOMMENDED,False,False,False,MODERATE,Turbidity,7.09,5.54,224.9,109.5,45.9,0.709,1.24,0.00124,0.06,4.56,0.00456,4.9,0.0,Jharkhand,Hazaribagh,True,True,True,False
IWQ-16337,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.26,0.99,150.4,56.7,50.5,0.044,5.86,0.00586,0.318,0.77,0.00077,6.11,0.0,Jharkhand,Bokaro,True,True,True,False
IWQ-16338,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.19,0.48,108.8,35.5,31.4,0.397,0.04,4e-05,0.029,0.17,0.00017,13.47,0.0,Jharkhand,Gumla,True,True,True,False
IWQ-16339,MODERATE_PHYSICAL_PARAM,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,FILTRATION_TREATMENT_RECOMMENDED,False,False,False,MODERATE,Turbidity,7.95,6.87,334.0,156.4,71.5,0.785,0.14,0.00014,0.903,5.88,0.00588,7.49,0.0,Jharkhand,Ranchi,True,True,True,False
IWQ-16340,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.12,0.77,150.6,59.6,18.3,0.209,0.08,8e-05,0.689,6.69,0.00669,7.31,0.0,Jharkhand,Giridih,True,True,True,False
IWQ-16341,CRITICAL_CHEMICAL_TOXIN,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Fluoride,7.75,1.95,255.0,116.5,38.8,1.925,1.09,0.00109,0.47,2.33,0.00233,3.96,0.0,Jharkhand,Hazaribagh,True,True,True,False
IWQ-16342,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.6,4.74,430.6,207.0,58.9,0.659,0.77,0.00077,0.701,1.06,0.00106,4.59,0.0,Jharkhand,East Singhbhum,True,True,True,False
IWQ-16343,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.99,1.29,298.5,110.3,55.9,0.186,0.68,0.00068,0.378,0.87,0.00087,15.13,0.0,Jharkhand,Deoghar,True,True,True,False
IWQ-16344,MODERATE_PHYSICAL_PARAM,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,FILTRATION_TREATMENT_RECOMMENDED,False,False,False,MODERATE,Turbidity,7.72,6.84,350.1,103.6,78.5,0.414,1.36,0.00136,0.045,6.33,0.00633,17.17,0.0,Jharkhand,Giridih,True,True,True,False
IWQ-16345,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,6.63,37.5,153.1,26.6,26.3,0.306,0.1,0.0001,0.172,3.7,0.0037,3.7,4453.8,Jharkhand,Bokaro,True,True,True,False
IWQ-16346,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.28,8.06,278.7,93.9,58.3,0.217,1.34,0.00134,0.226,2.63,0.00263,2.86,6577.8,Jharkhand,Ranchi,True,True,True,False
IWQ-16347,CRITICAL_CHEMICAL_TOXIN,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Fluoride,7.11,0.89,553.9,148.5,104.5,2.354,0.2,0.0002,0.135,1.38,0.00138,2.26,0.0,Jharkhand,Ranchi,True,True,True,False
IWQ-16348,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.23,4.9,350.8,113.9,48.5,0.776,0.16,0.00016,0.184,0.18,0.00018,18.41,42413.8,Jharkhand,Dhanbad,True,True,True,False
IWQ-16349,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,6.55,1.11,306.0,143.1,130.3,0.651,1.39,0.00139,0.155,0.05,5e-05,4.09,0.0,Jharkhand,Deoghar,True,True,True,False
IWQ-16350,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.96,2.2,561.5,488.4,83.5,0.345,0.32,0.00032,0.231,1.26,0.00126,44.3,0.0,Jharkhand,Dumka,True,True,True,False
IWQ-16351,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,8.0,2.21,233.9,122.5,35.1,0.357,0.77,0.00077,0.507,0.59,0.00059,1.59,0.0,Jharkhand,Bokaro,True,True,True,False
IWQ-16352,MODERATE_PHYSICAL_PARAM,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,FILTRATION_TREATMENT_RECOMMENDED,False,False,False,MODERATE,Turbidity,7.11,8.69,146.6,48.3,17.4,0.299,0.22,0.00022,0.392,1.48,0.00148,12.33,0.0,Jharkhand,East Singhbhum,True,True,True,False
IWQ-16353,CRITICAL_CHEMICAL_TOXIN,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,True,True,False,CRITICAL,Nitrate,7.78,3.07,161.1,88.9,23.6,0.215,2.59,0.00259,1.203,0.69,0.00069,54.35,0.0,Jharkhand,Palamu,True,True,True,False
IWQ-16354,MODERATE_PHYSICAL_PARAM,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,FILTRATION_TREATMENT_RECOMMENDED,False,False,False,MODERATE,Turbidity,7.16,7.49,405.2,131.6,92.9,0.511,2.21,0.00221,0.037,0.17,0.00017,4.99,0.0,Jharkhand,Pakur,True,True,True,False
IWQ-16355,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.76,3.63,384.2,228.7,60.8,0.854,0.84,0.00084,0.436,1.61,0.00161,7.26,0.0,Jharkhand,Giridih,True,True,True,False
IWQ-16356,MODERATE_PHYSICAL_PARAM,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,FILTRATION_TREATMENT_RECOMMENDED,False,False,False,MODERATE,Turbidity,6.76,13.23,340.4,142.7,116.4,0.257,3.05,0.00305,0.136,8.42,0.00842,1.96,0.0,Jharkhand,Pakur,True,True,True,False
IWQ-16357,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,6.61,2.62,70.6,41.8,16.8,0.14,0.17,0.00017,0.009,2.74,0.00274,13.55,0.0,Jharkhand,Sahibganj,True,True,True,False
IWQ-16358,POTABLE_SAFE,POTABLE_SAFE,SAFE_TO_DRINK,SAFE_TO_DRINK,False,False,True,SAFE,,7.9,0.38,534.1,302.0,94.7,0.212,0.25,0.00025,0.054,1.1,0.0011,10.52,0.0,Jharkhand,Deoghar,True,True,True,False
IWQ-16359,MODERATE_PHYSICAL_PARAM,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,FILTRATION_TREATMENT_RECOMMENDED,False,False,False,MODERATE,Turbidity,7.37,5.99,567.0,187.0,56.1,0.557,0.63,0.00063,0.061,3.76,0.00376,12.55,0.0,Jharkhand,Deoghar,True,True,True,False
IWQ-16360,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.32,12.13,305.4,137.2,78.5,0.123,1.18,0.00118,0.095,0.8,0.0008,17.26,1292.6,Jharkhand,Giridih,True,True,True,False
IWQ-16361,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.53,10.1,250.0,234.3,79.2,0.31,2.55,0.00255,0.382,3.12,0.00312,4.28,2870.0,Jharkhand,Dhanbad,True,True,True,False
IWQ-16362,UNSAFE_BIOLOGICAL_PATHOGEN,UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,BOIL_OR_CHLORINATE_REQUIRED,False,False,False,CRITICAL,E. coli / Thermotolerant Coliform Indicator,7.2,19.5,142.2,52.5,23.4,0.224,5.77,0.00577,0.322,2.52,0.00252,6.09,4211.2,Jharkhand,Dhanbad,True,True,True,False
