record_id,state_ut,state_code,district,city_or_town,source_type,source_subtype,season,sample_date,pH,tds_mg_L,turbidity_NTU,total_hardness_mg_L,chloride_mg_L,nitrate_mg_L,fluoride_mg_L,arsenic_ug_L,uranium_ug_L,iron_mg_L,fecal_coliform_MPN_100mL,arsenic_mg_L,uranium_mg_L,has_chemical_hazard,has_biological_hazard,has_physical_issue,do_not_boil,boil_recommended,breach_details,alert_category,action_code,display_color,is_potable
IWQ-10111,Gujarat,GJ,Vadodara,Vadodara,Groundwater,Dug well,Pre-monsoon,2024-05-02,8.68,560.4,0.5,261.7,63.8,38.06,1.098,3.37,1.58,1.512,0.0,0.00337,0.00158,True,False,True,True,False,pH: 8.68 (Range: 6.5-8.5),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-10116,Gujarat,GJ,Morbi,Morbi,Piped tap water,Municipal tap,Post-monsoon,2024-11-18,7.93,709.4,0.44,627.5,137.8,6.7,0.672,1.52,7.51,0.075,0.0,0.00152,0.00751,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-10121,Gujarat,GJ,Gandhinagar,Gandhinagar,Groundwater,Bore well,Pre-monsoon,2024-04-28,6.58,1947.7,0.29,1185.3,267.5,87.32,1.012,0.15,27.57,0.456,0.0,0.00015,0.02757,True,False,True,True,False,Nitrate: 87.32 mg/L (Max: 45),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-10127,Gujarat,GJ,Anand,Anand,Piped tap water,Municipal tap,Post-monsoon,2024-11-10,7.95,1418.6,0.86,670.2,339.1,57.31,0.139,0.45,7.82,0.255,0.0,0.00045,0.00782,True,False,True,True,False,Nitrate: 57.31 mg/L (Max: 45),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-10130,Gujarat,GJ,Surat,Surat,Surface water,River,Pre-monsoon,2024-04-08,7.97,1648.3,4.76,652.0,366.5,26.46,0.138,0.17,2.51,0.227,284.5,0.00017,0.00251,False,True,True,False,True,Coliform: 284 MPN (Max: 0),UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,orange,False
IWQ-10148,Gujarat,GJ,Bharuch,Ankleshwar,Groundwater,Dug well,Post-monsoon,2024-11-08,8.0,1214.9,2.52,777.2,333.7,39.41,0.154,0.2,2.62,0.148,0.0,0.0002,0.00262,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-10153,Gujarat,GJ,Patan,Patan,Piped tap water,Rural tap (JJM),Post-monsoon,2024-10-26,7.95,1622.5,0.26,745.6,383.7,12.85,0.2,0.05,0.59,0.02,0.0,5e-05,0.00059,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-10173,Gujarat,GJ,Mehsana,Mehsana,Groundwater,Dug well,Pre-monsoon,2024-04-10,7.62,1337.8,2.22,670.2,142.7,25.16,0.366,1.0,2.09,0.235,0.0,0.001,0.00209,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-10175,Gujarat,GJ,Jamnagar,Jamnagar,Groundwater,Bore well,Pre-monsoon,2024-04-26,7.9,662.1,0.9,434.9,164.7,7.97,0.464,0.61,9.54,6.775,0.0,0.00061,0.00954,True,False,False,True,False,,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-10188,Gujarat,GJ,Surat,Surat,Piped tap water,Municipal tap,Pre-monsoon,2024-06-08,7.99,1145.2,0.68,619.5,175.2,11.93,0.399,0.44,2.15,0.156,0.0,0.00044,0.00215,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-10201,Gujarat,GJ,Navsari,Navsari,Piped tap water,Rural tap (JJM),Pre-monsoon,2024-04-16,7.53,1371.2,0.21,724.6,193.3,26.36,0.214,0.13,25.48,0.055,0.0,0.00013,0.02548,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-10226,Gujarat,GJ,Gandhinagar,Gandhinagar,Groundwater,Hand pump,Post-monsoon,2024-10-16,8.38,1285.8,1.73,667.0,212.2,13.4,1.273,0.15,11.27,0.1,0.0,0.00015,0.01127,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-10232,Gujarat,GJ,Sabarkantha,Himatnagar,Groundwater,Bore well,Pre-monsoon,2024-04-15,7.52,1398.0,1.56,908.2,294.6,20.38,1.383,6.74,12.96,0.124,0.0,0.00674,0.01296,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-10236,Gujarat,GJ,Anand,Anand,Groundwater,Dug well,Pre-monsoon,2024-04-07,7.89,1375.5,0.35,724.2,188.2,16.24,1.5,0.98,1.96,0.603,0.0,0.00098,0.00196,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-10262,Gujarat,GJ,Gandhinagar,Gandhinagar,Groundwater,Hand pump,Post-monsoon,2024-11-10,7.63,1910.4,2.6,1009.0,418.9,16.05,3.344,0.14,12.36,0.462,48.0,0.00014,0.01236,True,True,True,True,False,Fluoride: 3.344 mg/L (Max: 1.5); Coliform: 48 MPN (Max: 0),CRITICAL_MIXED_HAZARD,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-10275,Gujarat,GJ,Bhavnagar,Bhavnagar,Groundwater,Bore well,Pre-monsoon,2024-06-18,7.83,224.8,1.62,101.1,19.4,34.19,0.836,1.12,0.3,1.014,0.0,0.00112,0.0003,True,False,False,True,False,,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-10286,Gujarat,GJ,Surendranagar,Surendranagar,Groundwater,Hand pump,Pre-monsoon,2024-06-16,7.71,1456.9,4.83,616.4,414.7,17.99,0.958,0.17,2.18,0.109,0.0,0.00017,0.00218,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-10291,Gujarat,GJ,Porbandar,Porbandar,Groundwater,Hand pump,Pre-monsoon,2024-05-26,8.19,1881.5,1.86,729.7,216.4,10.86,0.368,0.25,4.08,0.282,34.3,0.00025,0.00408,False,True,True,False,True,Coliform: 34 MPN (Max: 0),UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,orange,False
IWQ-10306,Gujarat,GJ,Sabarkantha,Himatnagar,Groundwater,Dug well,Pre-monsoon,2024-06-08,8.06,508.5,2.39,242.2,81.6,32.19,1.429,0.37,0.87,1.172,0.0,0.00037,0.00087,True,False,False,True,False,,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-10327,Gujarat,GJ,Rajkot,Rajkot,Groundwater,Dug well,Post-monsoon,2024-11-11,8.14,1891.1,1.45,732.7,169.5,25.25,1.226,0.5,10.32,0.334,0.0,0.0005,0.01032,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-10357,Gujarat,GJ,Morbi,Morbi,Groundwater,Dug well,Post-monsoon,2024-11-08,8.25,1818.6,1.88,686.6,442.2,20.64,0.279,2.44,5.72,0.744,0.0,0.00244,0.00572,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-10360,Gujarat,GJ,Morbi,Morbi,Groundwater,Dug well,Pre-monsoon,2024-06-12,9.0,555.6,2.41,178.4,94.5,12.71,0.224,0.9,1.42,1.051,23.4,0.0009,0.00142,True,True,True,True,False,Coliform: 23 MPN (Max: 0); pH: 9.0 (Range: 6.5-8.5),CRITICAL_MIXED_HAZARD,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-10367,Gujarat,GJ,Bhavnagar,Bhavnagar,Groundwater,Hand pump,Post-monsoon,2024-10-24,7.93,1679.4,2.22,611.9,178.7,13.05,0.269,0.32,7.35,0.063,0.0,0.00032,0.00735,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-10371,Gujarat,GJ,Porbandar,Porbandar,Groundwater,Dug well,Pre-monsoon,2024-04-03,8.08,1364.1,3.96,751.3,400.9,52.99,0.374,2.49,4.29,0.104,4.2,0.00249,0.00429,True,True,True,True,False,Nitrate: 52.99 mg/L (Max: 45); Coliform: 4 MPN (Max: 0),CRITICAL_MIXED_HAZARD,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-10375,Gujarat,GJ,Kheda,Nadiad,Surface water,Pond/Lake,Pre-monsoon,2024-06-07,7.11,995.8,2.95,765.7,111.3,61.74,0.422,0.18,1.06,0.164,347.5,0.00018,0.00106,True,True,True,True,False,Nitrate: 61.74 mg/L (Max: 45); Coliform: 347 MPN (Max: 0),CRITICAL_MIXED_HAZARD,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-10376,Gujarat,GJ,Mehsana,Mehsana,Groundwater,Bore well,Pre-monsoon,2024-05-13,7.74,1158.8,2.64,610.6,289.8,15.89,2.021,7.56,4.54,0.3,0.0,0.00756,0.00454,True,False,True,True,False,Fluoride: 2.021 mg/L (Max: 1.5),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-10378,Gujarat,GJ,Jamnagar,Jamnagar,Groundwater,Bore well,Pre-monsoon,2024-06-07,8.01,894.6,2.04,359.8,116.8,7.38,1.287,0.35,0.82,1.356,9.9,0.00035,0.00082,True,True,False,True,False,Coliform: 9 MPN (Max: 0),CRITICAL_MIXED_HAZARD,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-10385,Gujarat,GJ,Patan,Patan,Groundwater,Bore well,Pre-monsoon,2024-05-18,7.87,1378.2,1.52,793.2,171.3,32.5,0.673,0.15,3.54,0.129,35.7,0.00015,0.00354,False,True,True,False,True,Coliform: 35 MPN (Max: 0),UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,orange,False
IWQ-10412,Gujarat,GJ,Vadodara,Vadodara,Groundwater,Hand pump,Pre-monsoon,2024-05-16,7.57,524.0,5.2,226.6,101.2,12.67,0.265,0.94,2.5,1.55,0.0,0.00094,0.0025,True,False,True,True,False,Turbidity: 5.2 NTU (Max: 5.0),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-10413,Gujarat,GJ,Morbi,Morbi,Groundwater,Bore well,Post-monsoon,2024-11-01,8.15,1428.2,3.56,1401.9,133.8,12.69,0.611,1.07,11.02,0.101,0.0,0.00107,0.01102,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-10430,Gujarat,GJ,Junagadh,Junagadh,Groundwater,Dug well,Post-monsoon,2024-10-05,8.19,537.0,0.91,350.0,85.4,8.87,0.463,1.69,1.93,1.323,0.0,0.00169,0.00193,True,False,False,True,False,,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-10449,Gujarat,GJ,Banaskantha,Palanpur,Groundwater,Dug well,Pre-monsoon,2024-05-02,8.6,1514.5,18.06,432.5,236.6,13.34,0.254,0.27,1.13,1.483,0.7,0.00027,0.00113,True,True,True,True,False,Coliform: 0 MPN (Max: 0); pH: 8.6 (Range: 6.5-8.5); Turbidity: 18.06 NTU (Max: 5.0),CRITICAL_MIXED_HAZARD,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-10455,Gujarat,GJ,Gandhinagar,Gandhinagar,Groundwater,Hand pump,Pre-monsoon,2024-05-04,7.62,1079.3,0.86,677.6,258.2,36.85,0.698,0.12,13.84,0.036,0.0,0.00012,0.01384,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-10456,Gujarat,GJ,Jamnagar,Jamnagar,Groundwater,Dug well,Pre-monsoon,2024-06-19,7.34,1548.6,0.94,752.2,136.7,25.92,0.787,0.12,0.28,0.503,0.0,0.00012,0.00028,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-10464,Gujarat,GJ,Gandhinagar,Gandhinagar,Piped tap water,Municipal tap,Post-monsoon,2024-11-05,7.26,1876.2,2.95,740.7,258.9,7.17,0.937,0.19,14.37,0.034,0.0,0.00019,0.01437,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-10470,Gujarat,GJ,Gandhinagar,Gandhinagar,Groundwater,Hand pump,Pre-monsoon,2024-06-21,8.14,3377.0,2.24,1253.1,1032.8,33.38,0.558,1.0,2.45,1.288,0.0,0.001,0.00245,True,False,True,True,False,TDS: 3377.0 mg/L (Max: 2000),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-10498,Gujarat,GJ,Gandhinagar,Gandhinagar,Groundwater,Hand pump,Post-monsoon,2024-10-25,8.34,1263.7,2.72,689.6,291.7,25.53,0.528,0.38,7.55,0.291,0.0,0.00038,0.00755,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-10501,Gujarat,GJ,Navsari,Navsari,Groundwater,Dug well,Pre-monsoon,2024-04-24,8.15,1923.5,2.91,868.7,372.3,21.46,0.593,0.08,6.32,0.17,2.5,8e-05,0.00632,False,True,True,False,True,Coliform: 2 MPN (Max: 0),UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,orange,False
IWQ-10518,Gujarat,GJ,Gandhinagar,Gandhinagar,Piped tap water,Municipal tap,Pre-monsoon,2024-06-19,8.16,1073.4,1.94,632.5,300.3,3.24,1.353,0.11,11.43,0.171,0.0,0.00011,0.01143,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-10540,Gujarat,GJ,Kheda,Nadiad,Groundwater,Hand pump,Post-monsoon,2024-10-07,7.27,1015.9,3.18,628.8,228.8,12.38,0.158,0.03,1.73,0.773,28.2,3e-05,0.00173,False,True,True,False,True,Coliform: 28 MPN (Max: 0),UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,orange,False
IWQ-10546,Gujarat,GJ,Junagadh,Junagadh,Groundwater,Bore well,Pre-monsoon,2024-04-04,7.86,1293.8,2.98,619.0,150.4,21.12,1.491,0.73,5.04,0.17,17.5,0.00073,0.00504,False,True,True,False,True,Coliform: 17 MPN (Max: 0),UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,orange,False
IWQ-10561,Gujarat,GJ,Sabarkantha,Himatnagar,Groundwater,Dug well,Post-monsoon,2024-11-11,8.35,1568.6,0.61,807.8,217.8,5.96,0.803,0.24,3.48,0.444,0.0,0.00024,0.00348,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-10569,Gujarat,GJ,Gandhinagar,Gandhinagar,Piped tap water,Rural tap (JJM),Pre-monsoon,2024-05-23,7.87,1879.9,0.36,738.5,215.4,23.79,0.386,0.15,1.86,0.143,0.0,0.00015,0.00186,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-10578,Gujarat,GJ,Sabarkantha,Himatnagar,Groundwater,Hand pump,Pre-monsoon,2024-04-10,7.91,365.9,3.82,97.7,44.6,19.4,0.57,7.24,0.95,1.2,0.0,0.00724,0.00095,True,False,False,True,False,,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-10579,Gujarat,GJ,Amreli,Amreli,Groundwater,Hand pump,Post-monsoon,2024-11-10,7.6,1074.6,3.24,787.1,250.0,20.05,0.224,0.43,1.99,0.269,0.0,0.00043,0.00199,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-10584,Gujarat,GJ,Junagadh,Junagadh,Groundwater,Bore well,Post-monsoon,2024-11-26,7.7,1192.5,2.42,766.7,202.5,9.71,0.214,2.06,4.68,0.286,0.0,0.00206,0.00468,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-10589,Gujarat,GJ,Kheda,Nadiad,Groundwater,Dug well,Post-monsoon,2024-10-21,8.03,1444.1,2.89,715.4,227.0,20.79,0.319,0.52,0.57,0.124,0.0,0.00052,0.00057,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-10595,Gujarat,GJ,Surendranagar,Surendranagar,Groundwater,Dug well,Pre-monsoon,2024-05-11,7.65,1466.0,4.14,687.0,361.1,57.92,1.271,1.67,3.56,0.082,0.0,0.00167,0.00356,True,False,True,True,False,Nitrate: 57.92 mg/L (Max: 45),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-10600,Gujarat,GJ,Valsad,Vapi,Surface water,Canal,Post-monsoon,2024-10-04,9.09,337.3,9.21,160.8,61.1,8.6,0.431,0.11,1.53,1.42,678.3,0.00011,0.00153,True,True,True,True,False,Coliform: 678 MPN (Max: 0); pH: 9.09 (Range: 6.5-8.5); Turbidity: 9.21 NTU (Max: 5.0),CRITICAL_MIXED_HAZARD,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-10634,Gujarat,GJ,Jamnagar,Jamnagar,Groundwater,Dug well,Post-monsoon,2024-11-09,7.36,1109.2,4.98,619.1,307.5,14.69,0.497,0.7,0.27,0.097,0.0,0.0007,0.00027,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-10636,Gujarat,GJ,Bharuch,Ankleshwar,Groundwater,Dug well,Post-monsoon,2024-10-16,7.66,963.4,0.84,652.5,279.2,58.39,0.226,0.06,3.36,0.139,0.0,6e-05,0.00336,True,False,True,True,False,Nitrate: 58.39 mg/L (Max: 45),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-10645,Gujarat,GJ,Patan,Patan,Groundwater,Dug well,Pre-monsoon,2024-05-16,7.56,1752.0,1.34,636.0,300.6,29.44,0.779,0.85,2.18,0.204,0.0,0.00085,0.00218,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-10653,Gujarat,GJ,Mehsana,Mehsana,Groundwater,Hand pump,Post-monsoon,2024-10-21,7.62,1069.8,3.21,648.9,146.4,1.95,1.716,0.61,13.61,0.064,0.0,0.00061,0.01361,True,False,True,True,False,Fluoride: 1.716 mg/L (Max: 1.5),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-10675,Gujarat,GJ,Junagadh,Junagadh,Groundwater,Hand pump,Pre-monsoon,2024-06-20,8.32,1589.5,1.46,638.5,438.0,26.13,5.81,0.24,7.2,0.037,0.0,0.00024,0.0072,True,False,True,True,False,Fluoride: 5.81 mg/L (Max: 1.5),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-10677,Gujarat,GJ,Bhavnagar,Bhavnagar,Groundwater,Bore well,Pre-monsoon,2024-06-24,7.58,1663.6,2.13,706.0,139.3,42.29,0.766,0.8,1.28,0.343,0.0,0.0008,0.00128,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-10681,Gujarat,GJ,Mehsana,Mehsana,Piped tap water,Municipal tap,Pre-monsoon,2024-05-18,7.54,1958.5,0.17,1211.3,322.0,41.35,0.593,0.41,0.39,0.039,0.0,0.00041,0.00039,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-10688,Gujarat,GJ,Rajkot,Rajkot,Groundwater,Bore well,Pre-monsoon,2024-05-20,7.68,1169.7,2.79,647.7,326.6,55.24,1.178,0.7,6.98,0.188,0.0,0.0007,0.00698,True,False,True,True,False,Nitrate: 55.24 mg/L (Max: 45),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-10710,Gujarat,GJ,Gandhinagar,Gandhinagar,Groundwater,Hand pump,Pre-monsoon,2024-06-16,8.02,405.1,6.48,287.4,99.5,9.36,1.229,0.64,11.36,1.195,0.0,0.00064,0.01136,True,False,True,True,False,Turbidity: 6.48 NTU (Max: 5.0),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-10711,Gujarat,GJ,Jamnagar,Jamnagar,Piped tap water,Municipal tap,Pre-monsoon,2024-06-18,7.77,1197.3,0.44,677.7,203.1,20.03,1.364,2.45,0.82,0.089,0.0,0.00245,0.00082,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-10723,Gujarat,GJ,Navsari,Navsari,Groundwater,Dug well,Post-monsoon,2024-10-01,8.05,1976.9,1.4,947.0,321.1,5.13,0.731,0.29,10.17,0.07,52.7,0.00029,0.01017,False,True,True,False,True,Coliform: 52 MPN (Max: 0),UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,orange,False
IWQ-10747,Gujarat,GJ,Porbandar,Porbandar,Groundwater,Hand pump,Post-monsoon,2024-11-01,7.43,8819.0,2.04,2475.8,1301.0,27.14,0.539,0.66,24.31,1.292,0.0,0.00066,0.02431,True,False,True,True,False,TDS: 8819.0 mg/L (Max: 2000),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-10750,Gujarat,GJ,Valsad,Vapi,Surface water,River,Post-monsoon,2024-10-14,7.78,1826.2,3.76,634.8,241.9,42.8,0.356,0.64,7.98,0.04,1702.3,0.00064,0.00798,False,True,True,False,True,Coliform: 1702 MPN (Max: 0),UNSAFE_BIOLOGICAL_PATHOGEN,BOIL_OR_CHLORINATE_REQUIRED,orange,False
IWQ-10755,Gujarat,GJ,Valsad,Vapi,Groundwater,Hand pump,Pre-monsoon,2024-04-17,8.01,1251.3,3.83,727.0,214.0,18.8,0.949,0.02,3.37,0.28,0.0,2e-05,0.00337,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-10780,Gujarat,GJ,Navsari,Navsari,Piped tap water,Rural tap (JJM),Pre-monsoon,2024-04-16,7.33,1491.8,0.26,647.2,101.8,12.52,0.284,0.12,1.49,0.067,0.0,0.00012,0.00149,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-10818,Gujarat,GJ,Surendranagar,Surendranagar,Groundwater,Hand pump,Pre-monsoon,2024-06-19,7.78,1636.7,2.12,603.8,474.5,10.02,0.584,1.96,12.3,0.077,0.0,0.00196,0.0123,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-10820,Gujarat,GJ,Mehsana,Mehsana,Groundwater,Bore well,Pre-monsoon,2024-04-18,8.21,1137.9,4.96,695.2,222.7,29.16,0.459,0.38,7.67,0.394,0.0,0.00038,0.00767,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-10821,Gujarat,GJ,Vadodara,Vadodara,Piped tap water,Rural tap (JJM),Post-monsoon,2024-11-12,7.36,1652.5,1.96,815.2,345.9,4.39,0.542,0.05,1.56,0.169,0.0,5e-05,0.00156,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-10829,Gujarat,GJ,Rajkot,Rajkot,Groundwater,Dug well,Post-monsoon,2024-11-15,7.34,1080.9,0.97,605.7,333.8,23.75,0.744,0.14,2.76,0.622,0.0,0.00014,0.00276,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-10837,Gujarat,GJ,Banaskantha,Palanpur,Groundwater,Dug well,Post-monsoon,2024-11-28,7.57,1589.1,0.46,674.8,296.4,103.37,0.861,0.04,4.63,0.407,0.0,4e-05,0.00463,True,False,True,True,False,Nitrate: 103.37 mg/L (Max: 45),CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-10849,Gujarat,GJ,Porbandar,Porbandar,Piped tap water,Municipal tap,Post-monsoon,2024-10-03,7.79,1801.7,0.61,1074.8,348.1,10.66,1.038,0.02,1.91,0.13,0.0,2e-05,0.00191,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-10852,Gujarat,GJ,Kutch,Bhuj,Groundwater,Bore well,Pre-monsoon,2024-04-11,8.05,1807.9,0.65,602.2,383.4,11.21,0.49,0.09,2.16,0.079,0.0,9e-05,0.00216,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-10879,Gujarat,GJ,Kheda,Nadiad,Piped tap water,Municipal tap,Post-monsoon,2024-10-12,7.91,665.8,0.6,294.0,243.9,1.76,0.406,0.05,2.69,1.61,0.0,5e-05,0.00269,True,False,False,True,False,,CRITICAL_CHEMICAL_TOXIN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,red,False
IWQ-10910,Gujarat,GJ,Junagadh,Junagadh,Piped tap water,Rural tap (JJM),Post-monsoon,2024-11-11,7.38,1904.5,2.38,1382.7,364.3,3.11,0.226,0.08,5.63,0.036,0.0,8e-05,0.00563,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
IWQ-10913,Gujarat,GJ,Gandhinagar,Gandhinagar,Groundwater,Dug well,Post-monsoon,2024-11-18,7.98,953.1,1.98,658.5,174.7,19.57,0.199,0.31,1.7,0.046,0.0,0.00031,0.0017,False,False,True,False,False,,MODERATE_PHYSICAL_PARAM,FILTRATION_TREATMENT_RECOMMENDED,yellow,False
