record_id,csv_category,engine_category,csv_action,engine_action,csv_do_not_boil,engine_do_not_boil,chemical_flag_csv,biological_flag_csv,fluoride,arsenic_ug,arsenic_mg,nitrate,fecal_coliform,turbidity,tds,ph,state,district
IWQ-11353,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.068,0.16,0.00016,35.35,0.0,0.58,618.0,7.76,Haryana,Faridabad
IWQ-11356,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.221,1.26,0.00126,13.39,0.0,2.96,171.8,7.82,Haryana,Rewari
IWQ-11365,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.955,2.01,0.00201,4.89,0.0,0.1,761.2,7.56,Haryana,Sonipat
IWQ-11369,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.26,1.92,0.00192,37.23,0.0,0.78,214.9,7.21,Haryana,Ambala
IWQ-11370,CRITICAL_MIXED_HAZARD,UNSAFE_BIOLOGICAL_PATHOGEN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,BOIL_OR_CHLORINATE_REQUIRED,True,False,True,True,0.225,0.74,0.00074,22.69,1.3,2.58,221.6,8.62,Haryana,Palwal
IWQ-11375,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.798,0.12,0.00012,16.99,0.0,1.31,448.3,7.02,Haryana,Palwal
IWQ-11389,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.277,1.8,0.0018,6.04,0.0,1.13,937.7,8.19,Haryana,Jhajjar
IWQ-11401,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.303,1.62,0.00162,5.79,0.0,0.76,139.2,8.06,Haryana,Faridabad
IWQ-11403,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.485,1.38,0.00138,12.65,0.0,0.7,427.2,7.71,Haryana,Kurukshetra
IWQ-11445,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.317,2.48,0.00248,7.74,0.0,0.46,438.2,8.4,Haryana,Panipat
IWQ-11447,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.626,1.61,0.00161,29.4,0.0,1.33,668.7,8.14,Haryana,Kurukshetra
IWQ-11451,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.559,0.06,6e-05,17.07,0.0,5.44,811.4,7.88,Haryana,Jind
IWQ-11452,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.362,0.28,0.00028,19.32,0.0,2.34,478.0,8.24,Haryana,Yamunanagar
IWQ-11469,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.498,0.36,0.00036,17.62,0.0,0.23,167.4,7.65,Haryana,Kaithal
IWQ-11473,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.335,5.48,0.00548,16.96,0.0,1.81,506.5,8.51,Haryana,Jind
IWQ-11476,MODERATE_PHYSICAL_PARAM,CRITICAL_CHEMICAL_TOXIN,FILTRATION_TREATMENT_RECOMMENDED,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.426,0.3,0.0003,21.91,0.0,6.52,299.8,8.02,Haryana,Panipat
IWQ-11478,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.227,1.75,0.00175,1.56,0.0,5.91,393.6,7.9,Haryana,Karnal
IWQ-11480,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.22,0.09,9e-05,26.36,0.0,1.03,849.3,8.11,Haryana,Rohtak
IWQ-11499,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.189,0.39,0.00039,12.86,0.0,1.61,426.8,7.37,Haryana,Rohtak
IWQ-11501,CRITICAL_MIXED_HAZARD,UNSAFE_BIOLOGICAL_PATHOGEN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,BOIL_OR_CHLORINATE_REQUIRED,True,False,True,True,0.686,0.26,0.00026,33.2,31.5,1.65,2813.5,7.27,Haryana,Rewari
IWQ-11513,CRITICAL_MIXED_HAZARD,UNSAFE_BIOLOGICAL_PATHOGEN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,BOIL_OR_CHLORINATE_REQUIRED,True,False,True,True,0.299,0.47,0.00047,18.15,4.4,7.74,1064.4,8.67,Haryana,Sonipat
IWQ-11526,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.018,1.31,0.00131,9.21,0.0,3.69,227.7,7.76,Haryana,Faridabad
IWQ-11528,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.619,0.26,0.00026,40.15,0.0,4.64,447.5,7.14,Haryana,Kaithal
IWQ-11553,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.276,1.14,0.00114,36.09,0.0,1.52,441.5,7.83,Haryana,Yamunanagar
IWQ-11559,MODERATE_PHYSICAL_PARAM,CRITICAL_CHEMICAL_TOXIN,FILTRATION_TREATMENT_RECOMMENDED,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.356,0.43,0.00043,33.39,0.0,0.99,997.6,8.59,Haryana,Faridabad
IWQ-11560,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.105,4.75,0.00475,5.64,0.0,2.2,1038.9,7.58,Haryana,Palwal
IWQ-11566,MODERATE_PHYSICAL_PARAM,CRITICAL_CHEMICAL_TOXIN,FILTRATION_TREATMENT_RECOMMENDED,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.3,5.57,0.00557,28.51,0.0,2.1,3582.3,8.22,Haryana,Hisar
IWQ-11572,MODERATE_PHYSICAL_PARAM,CRITICAL_CHEMICAL_TOXIN,FILTRATION_TREATMENT_RECOMMENDED,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.248,0.14,0.00014,12.05,0.0,3.33,492.0,8.51,Haryana,Yamunanagar
IWQ-11574,CRITICAL_MIXED_HAZARD,UNSAFE_BIOLOGICAL_PATHOGEN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,BOIL_OR_CHLORINATE_REQUIRED,True,False,True,True,0.549,0.44,0.00044,23.92,898.7,16.28,509.8,8.27,Haryana,Sirsa
IWQ-11577,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.552,0.15,0.00015,8.62,0.0,0.62,556.5,8.1,Haryana,Panipat
IWQ-11582,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.547,0.27,0.00027,24.5,0.0,1.04,404.1,7.72,Haryana,Bhiwani
IWQ-11585,MODERATE_PHYSICAL_PARAM,CRITICAL_CHEMICAL_TOXIN,FILTRATION_TREATMENT_RECOMMENDED,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.272,1.02,0.00102,35.16,0.0,5.25,1944.3,8.33,Haryana,Kurukshetra
IWQ-11596,CRITICAL_MIXED_HAZARD,UNSAFE_BIOLOGICAL_PATHOGEN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,BOIL_OR_CHLORINATE_REQUIRED,True,False,True,True,0.46,0.02,2e-05,28.32,8497.3,11.04,293.9,7.81,Haryana,Sonipat
IWQ-11599,MODERATE_PHYSICAL_PARAM,CRITICAL_CHEMICAL_TOXIN,FILTRATION_TREATMENT_RECOMMENDED,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.104,3.13,0.00313,12.76,0.0,0.31,1141.0,7.88,Haryana,Panipat
IWQ-11617,CRITICAL_MIXED_HAZARD,UNSAFE_BIOLOGICAL_PATHOGEN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,BOIL_OR_CHLORINATE_REQUIRED,True,False,True,True,0.813,10.37,0.01037,37.37,16.4,2.09,459.3,8.77,Haryana,Gurugram
IWQ-11619,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.06,0.16,0.00016,5.9,0.0,0.66,410.9,7.95,Haryana,Sirsa
IWQ-11623,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.206,3.52,0.00352,4.31,0.0,0.23,161.4,8.14,Haryana,Kaithal
IWQ-11627,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.803,1.48,0.00148,5.37,0.0,2.31,228.6,7.59,Haryana,Fatehabad
IWQ-11635,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.465,0.77,0.00077,10.45,0.0,2.53,564.7,6.91,Haryana,Rewari
IWQ-11645,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.759,0.48,0.00048,19.33,0.0,1.27,593.7,8.4,Haryana,Fatehabad
IWQ-11648,CRITICAL_CHEMICAL_TOXIN,POTABLE_SAFE,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,SAFE_TO_DRINK,True,False,True,False,0.566,0.14,0.00014,12.4,0.0,0.35,448.9,8.36,Haryana,Mahendragarh
IWQ-11649,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.277,0.79,0.00079,2.64,0.0,5.68,460.1,8.0,Haryana,Sonipat
IWQ-11650,MODERATE_PHYSICAL_PARAM,CRITICAL_CHEMICAL_TOXIN,FILTRATION_TREATMENT_RECOMMENDED,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.229,3.91,0.00391,21.15,0.0,3.41,1226.1,7.84,Haryana,Kaithal
IWQ-11662,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.4,9.37,0.00937,12.19,0.0,3.88,1541.0,8.22,Haryana,Rewari
IWQ-11676,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.396,2.87,0.00287,9.81,0.0,6.11,728.2,7.67,Haryana,Sonipat
IWQ-11681,CRITICAL_MIXED_HAZARD,UNSAFE_BIOLOGICAL_PATHOGEN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,BOIL_OR_CHLORINATE_REQUIRED,True,False,True,True,0.193,0.4,0.0004,1.91,3209.2,22.05,747.9,7.59,Haryana,Sonipat
IWQ-11682,MODERATE_PHYSICAL_PARAM,CRITICAL_CHEMICAL_TOXIN,FILTRATION_TREATMENT_RECOMMENDED,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.442,0.68,0.00068,42.09,0.0,6.13,1388.7,7.25,Haryana,Yamunanagar
IWQ-11684,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.23,0.48,0.00048,29.75,0.0,3.52,215.1,7.77,Haryana,Yamunanagar
IWQ-11686,MODERATE_PHYSICAL_PARAM,CRITICAL_CHEMICAL_TOXIN,FILTRATION_TREATMENT_RECOMMENDED,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.242,0.68,0.00068,29.04,0.0,3.06,750.5,8.58,Haryana,Kaithal
IWQ-11698,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.143,0.41,0.00041,8.8,0.0,2.47,225.9,7.84,Haryana,Yamunanagar
IWQ-11703,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.345,0.07,7e-05,25.94,0.0,4.5,143.9,7.7,Haryana,Nuh
IWQ-11715,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.967,0.07,7e-05,21.42,0.0,8.55,776.7,7.59,Haryana,Karnal
IWQ-11718,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.334,1.19,0.00119,8.0,0.0,0.46,607.2,7.79,Haryana,Yamunanagar
IWQ-11720,MODERATE_PHYSICAL_PARAM,CRITICAL_CHEMICAL_TOXIN,FILTRATION_TREATMENT_RECOMMENDED,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.051,0.13,0.00013,20.86,0.0,20.56,1701.2,7.64,Haryana,Fatehabad
IWQ-11722,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.738,0.12,0.00012,22.47,0.0,2.69,567.6,8.69,Haryana,Sonipat
IWQ-11736,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.281,0.21,0.00021,15.4,0.0,2.81,476.8,8.42,Haryana,Nuh
IWQ-11742,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.498,1.29,0.00129,37.93,0.0,1.12,117.0,7.58,Haryana,Kurukshetra
IWQ-11746,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.322,0.23,0.00023,7.19,0.0,1.66,885.6,7.99,Haryana,Karnal
IWQ-11758,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.144,3.6,0.0036,9.26,0.0,0.25,500.4,7.43,Haryana,Bhiwani
IWQ-11761,CRITICAL_MIXED_HAZARD,UNSAFE_BIOLOGICAL_PATHOGEN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,BOIL_OR_CHLORINATE_REQUIRED,True,False,True,True,0.516,27.06,0.02706,6.39,4145.9,2.03,942.3,8.25,Haryana,Ambala
IWQ-11767,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.274,1.03,0.00103,26.12,0.0,0.98,483.3,8.05,Haryana,Sonipat
IWQ-11778,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.619,0.13,0.00013,7.54,0.0,4.04,772.0,7.0,Haryana,Panipat
IWQ-11785,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.156,0.06,6e-05,17.39,0.0,0.23,869.5,7.89,Haryana,Jhajjar
IWQ-11788,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.376,2.32,0.00232,20.56,0.0,0.59,1305.2,8.06,Haryana,Palwal
IWQ-11789,CRITICAL_MIXED_HAZARD,UNSAFE_BIOLOGICAL_PATHOGEN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,BOIL_OR_CHLORINATE_REQUIRED,True,False,True,True,0.534,0.85,0.00085,9.64,2964.2,6.62,2110.3,7.7,Haryana,Nuh
IWQ-11790,CRITICAL_MIXED_HAZARD,UNSAFE_BIOLOGICAL_PATHOGEN,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,BOIL_OR_CHLORINATE_REQUIRED,True,False,True,True,0.346,11.85,0.01185,6.77,18.5,1.5,618.2,7.59,Haryana,Palwal
IWQ-11795,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.156,0.16,0.00016,4.22,0.0,16.72,687.5,8.45,Haryana,Jind
IWQ-11800,MODERATE_PHYSICAL_PARAM,CRITICAL_CHEMICAL_TOXIN,FILTRATION_TREATMENT_RECOMMENDED,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.412,0.22,0.00022,7.79,0.0,7.33,1321.9,7.33,Haryana,Jhajjar
IWQ-11804,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.554,0.4,0.0004,2.33,0.0,1.88,929.6,8.26,Haryana,Jhajjar
IWQ-11806,MODERATE_PHYSICAL_PARAM,CRITICAL_CHEMICAL_TOXIN,FILTRATION_TREATMENT_RECOMMENDED,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.115,0.56,0.00056,20.21,0.0,1.9,1144.4,8.14,Haryana,Jind
IWQ-11809,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.321,0.88,0.00088,25.65,0.0,1.82,547.9,7.21,Haryana,Rohtak
IWQ-11811,MODERATE_PHYSICAL_PARAM,CRITICAL_CHEMICAL_TOXIN,FILTRATION_TREATMENT_RECOMMENDED,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.158,0.82,0.00082,31.02,0.0,1.41,938.3,8.79,Haryana,Rohtak
IWQ-11815,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.472,0.46,0.00046,15.99,0.0,2.19,837.4,7.39,Haryana,Kurukshetra
IWQ-11819,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.015,0.34,0.00034,7.11,0.0,0.52,577.1,6.9,Haryana,Gurugram
IWQ-11825,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.721,0.26,0.00026,17.04,0.0,6.01,1555.2,7.87,Haryana,Hisar
IWQ-11830,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.353,0.12,0.00012,1.73,0.0,1.84,214.2,7.19,Haryana,Yamunanagar
IWQ-11831,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.047,0.64,0.00064,12.72,0.0,3.25,427.1,7.72,Haryana,Faridabad
IWQ-11860,CRITICAL_CHEMICAL_TOXIN,POTABLE_SAFE,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,SAFE_TO_DRINK,True,False,True,False,0.834,0.42,0.00042,1.92,0.0,0.32,144.4,7.72,Haryana,Panipat
IWQ-11874,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.48,0.09,9e-05,28.49,0.0,0.23,458.9,7.53,Haryana,Bhiwani
IWQ-11878,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.948,0.1,0.0001,22.94,0.0,6.35,1059.1,8.41,Haryana,Kaithal
IWQ-11889,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.044,4.49,0.00449,17.12,0.0,4.19,165.8,7.87,Haryana,Rohtak
IWQ-11897,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.868,0.85,0.00085,4.86,0.0,2.79,1038.9,7.82,Haryana,Mahendragarh
IWQ-11900,MODERATE_PHYSICAL_PARAM,CRITICAL_CHEMICAL_TOXIN,FILTRATION_TREATMENT_RECOMMENDED,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.149,2.21,0.00221,1.62,0.0,17.19,140.0,7.6,Haryana,Faridabad
IWQ-11908,MODERATE_PHYSICAL_PARAM,CRITICAL_CHEMICAL_TOXIN,FILTRATION_TREATMENT_RECOMMENDED,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.02,0.28,0.00028,14.21,0.0,2.55,1179.3,8.16,Haryana,Sonipat
IWQ-11918,MODERATE_PHYSICAL_PARAM,CRITICAL_CHEMICAL_TOXIN,FILTRATION_TREATMENT_RECOMMENDED,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.351,0.74,0.00074,30.56,0.0,0.72,1365.3,8.23,Haryana,Panipat
IWQ-11926,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.468,0.57,0.00057,2.35,0.0,0.9,1635.0,8.13,Haryana,Mahendragarh
IWQ-11935,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.327,0.32,0.00032,11.92,0.0,1.19,2983.1,8.08,Haryana,Kaithal
IWQ-11936,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.174,0.24,0.00024,16.33,0.0,2.8,178.6,8.14,Haryana,Rohtak
IWQ-11953,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.327,1.19,0.00119,2.95,0.0,2.9,546.3,7.88,Haryana,Ambala
IWQ-11955,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.392,3.51,0.00351,15.88,0.0,4.68,215.0,7.11,Haryana,Faridabad
IWQ-11981,POTABLE_SAFE,CRITICAL_CHEMICAL_TOXIN,SAFE_TO_DRINK,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.448,2.35,0.00235,1.94,0.0,2.69,727.5,8.2,Haryana,Bhiwani
IWQ-11982,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.699,0.46,0.00046,40.29,0.0,0.48,662.6,7.71,Haryana,Jind
IWQ-11994,CRITICAL_CHEMICAL_TOXIN,MODERATE_PHYSICAL_PARAM,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,FILTER_AND_RETEST,True,False,True,False,0.822,0.38,0.00038,7.4,0.0,2.77,912.3,7.09,Haryana,Rewari
IWQ-12003,MODERATE_PHYSICAL_PARAM,CRITICAL_CHEMICAL_TOXIN,FILTRATION_TREATMENT_RECOMMENDED,DO_NOT_BOIL_ALTERNATIVE_SOURCE_ONLY,False,True,False,False,1.274,0.19,0.00019,5.17,0.0,1.15,1513.8,7.87,Haryana,Bhiwani
